Flight_Date,AircraftType,REG,OUT_FLIGHT,OUT_DATE_TIME,TOWN_TO,COUNTRY,Airline_Name,Lat_to,Lon_to,TOWN_FROM,Lat_from,Lon_from
2022-05-13 08:57:00,32N,73731,SU 1460,2022-05-13 08:57:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-13 01:03:00,32N,73734,SU 1306,2022-05-13 01:03:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-13 06:17:00,32N,73733,SU 1462,2022-05-13 06:17:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-14 01:03:00,32N,73732,SU 1306,2022-05-14 01:03:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-16 06:20:00,32N,73730,SU 1462,2022-05-16 06:20:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-14 20:33:00,32A,73179,SU 1548,2022-05-14 20:33:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-13 20:39:00,32A,73749,SU 1548,2022-05-13 20:39:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-14 06:18:00,32A,73168,SU 1462,2022-05-14 06:18:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-15 06:17:00,32N,73732,SU 1462,2022-05-15 06:17:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-14 08:59:00,32A,73771,SU 1460,2022-05-14 08:59:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-15 09:00:00,32N,73734,SU 1460,2022-05-15 09:00:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-15 00:59:00,320,73740,SU 1306,2022-05-15 00:59:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-17 08:58:00,32N,73733,SU 1460,2022-05-17 08:58:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-16 00:53:00,320,73176,SU 1306,2022-05-16 00:53:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-15 20:39:00,32A,73167,SU 1548,2022-05-15 20:39:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-16 20:40:00,32A,73766,SU 1548,2022-05-16 20:40:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-17 06:19:00,32N,73732,SU 1462,2022-05-17 06:19:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-17 00:58:00,320,73739,SU 1306,2022-05-17 00:58:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-16 09:04:00,32N,73731,SU 1460,2022-05-16 09:04:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-17 20:32:00,32A,73777,SU 1548,2022-05-17 20:32:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-18 09:01:00,32N,73734,SU 1460,2022-05-18 09:01:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-18 01:02:00,320,73739,SU 1306,2022-05-18 01:02:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-18 06:22:00,32N,73732,SU 1462,2022-05-18 06:22:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-20 00:54:00,32B,73723,SU 1306,2022-05-20 00:54:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-19 00:52:00,32A,73770,SU 1306,2022-05-19 00:52:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-19 06:13:00,32N,73733,SU 1462,2022-05-19 06:13:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-20 09:01:00,32N,73734,SU 1460,2022-05-20 09:01:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-18 20:34:00,32A,73761,SU 1548,2022-05-18 20:34:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-20 09:04:00,321,73163,SU 1460,2022-06-20 09:04:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-19 09:03:00,32N,73732,SU 1460,2022-05-19 09:03:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-19 20:38:00,32N,73733,SU 1548,2022-05-19 20:38:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-21 08:57:00,32N,73731,SU 1460,2022-05-21 08:57:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-20 06:17:00,32N,73731,SU 1462,2022-05-20 06:17:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-21 06:15:00,32N,73730,SU 1462,2022-05-21 06:15:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-21 00:57:00,32N,73732,SU 1306,2022-05-21 00:57:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-20 20:32:00,32A,73179,SU 1548,2022-05-20 20:32:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-21 20:36:00,32A,73775,SU 1548,2022-05-21 20:36:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-22 00:57:00,32A,73759,SU 1306,2022-05-22 00:57:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-22 06:16:00,32N,73731,SU 1462,2022-05-22 06:16:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-23 06:22:00,32N,73734,SU 1462,2022-05-23 06:22:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-23 01:05:00,320,73740,SU 1306,2022-05-23 01:05:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-22 20:34:00,32N,73733,SU 1548,2022-05-22 20:34:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-22 09:02:00,32N,73732,SU 1460,2022-05-22 09:02:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-23 08:58:00,32N,73732,SU 1460,2022-05-23 08:58:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-24 11:09:00,32A,73777,SU 1460,2022-05-24 11:09:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-23 20:34:00,32A,73761,SU 1548,2022-05-23 20:34:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-24 06:20:00,32N,73734,SU 1462,2022-05-24 06:20:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-24 00:56:00,32A,73770,SU 1306,2022-05-24 00:56:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-25 01:02:00,32N,73733,SU 1306,2022-05-25 01:02:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-25 06:15:00,32N,73732,SU 1462,2022-05-25 06:15:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-24 20:36:00,32A,73173,SU 1548,2022-05-24 20:36:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-25 10:18:00,320,73176,SU 1460,2022-05-25 10:18:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-26 00:56:00,32N,73734,SU 1306,2022-05-26 00:56:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-26 06:18:00,320,73743,SU 1462,2022-05-26 06:18:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-25 20:41:00,32A,73770,SU 1548,2022-05-25 20:41:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-26 08:58:00,32N,73733,SU 1460,2022-05-26 08:58:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-27 06:18:00,32N,73734,SU 1462,2022-05-27 06:18:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-26 20:36:00,32A,73770,SU 1548,2022-05-26 20:36:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-27 00:58:00,32B,73725,SU 1306,2022-05-27 00:58:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-27 09:05:00,32N,73730,SU 1460,2022-05-27 09:05:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-28 06:17:00,32N,73733,SU 1462,2022-05-28 06:17:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-29 00:59:00,73H,73118,SU 1306,2022-05-29 00:59:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-27 20:35:00,32B,73722,SU 1548,2022-05-27 20:35:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-28 01:00:00,32B,73723,SU 1306,2022-05-28 01:00:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-28 08:59:00,32N,73732,SU 1460,2022-05-28 08:59:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-29 06:21:00,32A,73762,SU 1462,2022-05-29 06:21:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-31 00:59:00,73H,73093,SU 1306,2022-05-31 00:59:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-28 20:37:00,32A,73774,SU 1548,2022-05-28 20:37:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-31 06:18:00,32N,73731,SU 1462,2022-05-31 06:18:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-29 09:02:00,32N,73734,SU 1460,2022-05-29 09:02:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-30 09:00:00,32N,73732,SU 1460,2022-05-30 09:00:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-30 00:52:00,32B,73177,SU 1306,2022-05-30 00:52:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-30 06:25:00,32N,73734,SU 1462,2022-05-30 06:25:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-29 20:32:00,32A,73771,SU 1548,2022-05-29 20:32:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-30 20:39:00,32A,73758,SU 1548,2022-05-30 20:39:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-31 09:01:00,32N,73732,SU 1460,2022-05-31 09:01:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-01 06:24:00,73H,73118,SU 1462,2022-06-01 06:24:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-05-31 20:27:00,32A,73749,SU 1548,2022-05-31 20:27:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-01 00:56:00,32A,73781,SU 1306,2022-06-01 00:56:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-02 08:58:00,32A,73748,SU 1460,2022-06-02 08:58:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-01 09:12:00,73H,73116,SU 1460,2022-06-01 09:12:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-01 20:35:00,32A,73770,SU 1548,2022-06-01 20:35:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-01 11:11:00,73H,73122,SU 1552,2022-06-01 11:11:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-02 01:04:00,32B,73161,SU 1306,2022-06-02 01:04:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-02 06:16:00,73H,73093,SU 1462,2022-06-02 06:16:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-03 09:01:00,321,73164,SU 1460,2022-06-03 09:01:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-03 06:17:00,73H,73126,SU 1462,2022-06-03 06:17:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-02 20:38:00,32A,73779,SU 1548,2022-06-02 20:38:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-02 11:14:00,73H,73095,SU 1552,2022-06-02 11:14:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-03 01:35:00,32B,73725,SU 1306,2022-06-03 01:35:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-04 06:20:00,73H,73095,SU 1462,2022-06-04 06:20:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-03 20:33:00,32A,73779,SU 1548,2022-06-03 20:33:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-03 11:10:00,73H,73102,SU 1552,2022-06-03 11:10:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-04 01:00:00,32A,73748,SU 1306,2022-06-04 01:00:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-04 11:04:00,73H,73097,SU 1552,2022-06-04 11:04:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-05 00:55:00,320,73740,SU 1306,2022-06-05 00:55:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-04 20:35:00,32A,73757,SU 1548,2022-06-04 20:35:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-05 06:21:00,73H,73108,SU 1462,2022-06-05 06:21:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-06 06:24:00,73H,73107,SU 1462,2022-06-06 06:24:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-04 08:57:00,321,73164,SU 1460,2022-06-04 08:57:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-08 06:18:00,73H,73098,SU 1462,2022-06-08 06:18:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-05 09:00:00,32N,73732,SU 1460,2022-06-05 09:00:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-06 00:54:00,32A,73762,SU 1306,2022-06-06 00:54:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-05 11:10:00,73H,73116,SU 1552,2022-06-05 11:10:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-05 20:39:00,32A,73753,SU 1548,2022-06-05 20:39:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-06 11:11:00,73H,73116,SU 1552,2022-06-06 11:11:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-06 08:58:00,32B,73713,SU 1460,2022-06-06 08:58:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-07 09:02:00,32B,73712,SU 1460,2022-06-07 09:02:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-06 20:33:00,32A,73756,SU 1548,2022-06-06 20:33:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-07 00:56:00,32B,73727,SU 1306,2022-06-07 00:56:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-08 00:55:00,32A,73169,SU 1306,2022-06-08 00:55:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-07 11:12:00,73H,73128,SU 1552,2022-06-07 11:12:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-07 20:33:00,32A,73768,SU 1548,2022-06-07 20:33:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-08 11:09:00,73H,73093,SU 1552,2022-06-08 11:09:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-08 20:31:00,32A,73776,SU 1548,2022-06-08 20:31:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-08 08:57:00,320,73176,SU 1460,2022-06-08 08:57:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-09 01:03:00,32N,73733,SU 1306,2022-06-09 01:03:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-09 06:15:00,73H,73097,SU 1462,2022-06-09 06:15:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-09 09:08:00,32B,73712,SU 1460,2022-06-09 09:08:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-10 00:57:00,32B,73712,SU 1306,2022-06-10 00:57:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-10 06:22:00,73H,73114,SU 1462,2022-06-10 06:22:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-09 20:35:00,32A,73750,SU 1548,2022-06-09 20:35:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-09 11:13:00,73H,73093,SU 1552,2022-06-09 11:13:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-11 06:17:00,73H,73094,SU 1462,2022-06-11 06:17:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-10 09:01:00,32B,73178,SU 1460,2022-06-10 09:01:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-10 20:39:00,73H,73105,SU 1548,2022-06-10 20:39:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-11 00:55:00,32Q,73703,SU 1306,2022-06-11 00:55:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-11 20:39:00,32A,73767,SU 1548,2022-06-11 20:39:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-10 11:08:00,73H,73095,SU 1552,2022-06-10 11:08:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-12 06:37:00,73H,73107,SU 1462,2022-06-12 06:37:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-12 00:53:00,320,73738,SU 1306,2022-06-12 00:53:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-11 11:10:00,73H,73103,SU 1552,2022-06-11 11:10:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-12 09:01:00,320,73740,SU 1460,2022-06-12 09:01:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-11 08:58:00,320,73739,SU 1460,2022-06-11 08:58:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-13 06:18:00,73H,73122,SU 1462,2022-06-13 06:18:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-12 20:30:00,32A,73772,SU 1548,2022-06-12 20:30:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-13 01:00:00,73H,73095,SU 1306,2022-06-13 01:00:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-12 11:05:00,73H,73093,SU 1552,2022-06-12 11:05:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-13 11:11:00,73H,73108,SU 1552,2022-06-13 11:11:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-13 20:42:00,333,73700,SU 1548,2022-06-13 20:42:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-14 01:00:00,73H,73114,SU 1306,2022-06-14 01:00:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-13 08:57:00,32A,73748,SU 1460,2022-06-13 08:57:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-14 06:23:00,73H,73117,SU 1462,2022-06-14 06:23:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-15 01:00:00,32N,73734,SU 1306,2022-06-15 01:00:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-14 11:05:00,73H,73095,SU 1552,2022-06-14 11:05:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-14 20:36:00,32A,73777,SU 1548,2022-06-14 20:36:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-15 06:22:00,73H,73093,SU 1462,2022-06-15 06:22:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-16 00:54:00,32B,73177,SU 1306,2022-06-16 00:54:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-16 09:03:00,73H,73122,SU 1460,2022-06-16 09:03:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-14 09:02:00,32B,73724,SU 1460,2022-06-14 09:02:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-15 11:12:00,73H,73121,SU 1552,2022-06-15 11:12:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-17 01:01:00,32B,73714,SU 1306,2022-06-17 01:01:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-15 08:56:00,73H,73118,SU 1460,2022-06-15 08:56:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-16 06:18:00,73H,73102,SU 1462,2022-06-16 06:18:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-15 20:31:00,32A,73762,SU 1548,2022-06-15 20:31:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-16 11:12:00,73H,73112,SU 1552,2022-06-16 11:12:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-17 06:19:00,73H,73126,SU 1462,2022-06-17 06:19:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-16 20:39:00,32A,73749,SU 1548,2022-06-16 20:39:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-17 11:08:00,73H,73124,SU 1552,2022-06-17 11:08:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-17 20:32:00,32A,73778,SU 1548,2022-06-17 20:32:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-18 00:59:00,32B,73177,SU 1306,2022-06-18 00:59:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-17 08:57:00,32B,73724,SU 1460,2022-06-17 08:57:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-18 06:27:00,73H,73124,SU 1462,2022-06-18 06:27:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-20 11:06:00,73H,73118,SU 1552,2022-06-20 11:06:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-18 11:13:00,73H,73102,SU 1552,2022-06-18 11:13:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-18 20:36:00,32A,73749,SU 1548,2022-06-18 20:36:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-18 09:01:00,32B,73727,SU 1460,2022-06-18 09:01:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-20 06:18:00,73H,73117,SU 1462,2022-06-20 06:18:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-19 01:03:00,32B,73710,SU 1306,2022-06-19 01:03:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-19 06:11:00,73H,73098,SU 1462,2022-06-19 06:11:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-19 08:57:00,321,73165,SU 1460,2022-06-19 08:57:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-20 01:01:00,32B,73713,SU 1306,2022-06-20 01:01:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-19 11:13:00,73H,73101,SU 1552,2022-06-19 11:13:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
2022-06-19 20:59:00,32A,73748,SU 1548,2022-06-19 20:59:00,Новосибирск,Россия,Aeroflot,55.030204,82.92043,Москва,55.755864,37.617698
