Date_time,Flight_Num,Airline_Name,TOWN,COUNTRY,count
2022-05-01 17:00:00,N4 567,Nordwind Airlines,Орск,Россия,1
2022-05-01 17:30:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 17:30:00,SU 1140,Aeroflot,Сочи,Россия,6
2022-05-01 17:30:00,SU 1244,Aeroflot,Оренбург,Россия,1
2022-05-01 17:30:00,SU 1306,Aeroflot,Новосибирск,Россия,1
2022-05-01 17:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,2
2022-05-01 17:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,2
2022-05-01 17:30:00,N4 567,Nordwind Airlines,Орск,Россия,1
2022-05-01 18:00:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 18:00:00,SU 1140,Aeroflot,Сочи,Россия,6
2022-05-01 18:00:00,SU 1244,Aeroflot,Оренбург,Россия,1
2022-05-01 18:00:00,SU 1306,Aeroflot,Новосибирск,Россия,4
2022-05-01 18:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,2
2022-05-01 18:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,2
2022-05-01 18:00:00,N4 567,Nordwind Airlines,Орск,Россия,1
2022-05-01 18:30:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 18:30:00,SU 1140,Aeroflot,Сочи,Россия,6
2022-05-01 18:30:00,SU 1244,Aeroflot,Оренбург,Россия,2
2022-05-01 18:30:00,SU 1306,Aeroflot,Новосибирск,Россия,4
2022-05-01 18:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,2
2022-05-01 18:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,2
2022-05-01 18:30:00,N4 567,Nordwind Airlines,Орск,Россия,1
2022-05-01 19:00:00,SU 1052,Aeroflot,Махачкала,Россия,1
2022-05-01 19:00:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 19:00:00,SU 1110,Aeroflot,Сочи,Россия,1
2022-05-01 19:00:00,SU 1140,Aeroflot,Сочи,Россия,7
2022-05-01 19:00:00,SU 1244,Aeroflot,Оренбург,Россия,3
2022-05-01 19:00:00,SU 1306,Aeroflot,Новосибирск,Россия,4
2022-05-01 19:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,3
2022-05-01 19:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,2
2022-05-01 19:00:00,SU 1482,Aeroflot,Красноярск,Россия,2
2022-05-01 19:00:00,N4 567,Nordwind Airlines,Орск,Россия,1
2022-05-01 19:30:00,SU 1052,Aeroflot,Махачкала,Россия,1
2022-05-01 19:30:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 19:30:00,SU 1110,Aeroflot,Сочи,Россия,1
2022-05-01 19:30:00,SU 1140,Aeroflot,Сочи,Россия,7
2022-05-01 19:30:00,SU 1244,Aeroflot,Оренбург,Россия,4
2022-05-01 19:30:00,SU 1306,Aeroflot,Новосибирск,Россия,4
2022-05-01 19:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,1
2022-05-01 19:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,5
2022-05-01 19:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,2
2022-05-01 19:30:00,SU 1482,Aeroflot,Красноярск,Россия,2
2022-05-01 19:30:00,SU 1894,Aeroflot,Ош,Кыргызстан,3
2022-05-01 19:30:00,N4 567,Nordwind Airlines,Орск,Россия,1
2022-05-01 20:00:00,SU 1052,Aeroflot,Махачкала,Россия,1
2022-05-01 20:00:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 20:00:00,SU 1110,Aeroflot,Сочи,Россия,2
2022-05-01 20:00:00,SU 1140,Aeroflot,Сочи,Россия,7
2022-05-01 20:00:00,SU 1244,Aeroflot,Оренбург,Россия,5
2022-05-01 20:00:00,SU 1306,Aeroflot,Новосибирск,Россия,6
2022-05-01 20:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,5
2022-05-01 20:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,8
2022-05-01 20:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,2
2022-05-01 20:00:00,SU 1482,Aeroflot,Красноярск,Россия,3
2022-05-01 20:00:00,SU 1508,Aeroflot,Тюмень,Россия,1
2022-05-01 20:00:00,SU 1894,Aeroflot,Ош,Кыргызстан,4
2022-05-01 20:00:00,N4 567,Nordwind Airlines,Орск,Россия,1
2022-05-01 20:30:00,SU 1052,Aeroflot,Махачкала,Россия,1
2022-05-01 20:30:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 20:30:00,SU 1110,Aeroflot,Сочи,Россия,2
2022-05-01 20:30:00,SU 1140,Aeroflot,Сочи,Россия,7
2022-05-01 20:30:00,SU 1244,Aeroflot,Оренбург,Россия,7
2022-05-01 20:30:00,SU 1306,Aeroflot,Новосибирск,Россия,6
2022-05-01 20:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,7
2022-05-01 20:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,12
2022-05-01 20:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,2
2022-05-01 20:30:00,SU 1482,Aeroflot,Красноярск,Россия,3
2022-05-01 20:30:00,SU 1508,Aeroflot,Тюмень,Россия,1
2022-05-01 20:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,1
2022-05-01 20:30:00,SU 1562,Aeroflot,Иркутск,Россия,3
2022-05-01 20:30:00,SU 1894,Aeroflot,Ош,Кыргызстан,5
2022-05-01 20:30:00,N4 567,Nordwind Airlines,Орск,Россия,2
2022-05-01 21:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,7
2022-05-01 21:00:00,SU 1562,Aeroflot,Иркутск,Россия,4
2022-05-01 21:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,3
2022-05-01 21:00:00,SU 1512,Aeroflot,Сургут,Россия,1
2022-05-01 21:00:00,SU 1508,Aeroflot,Тюмень,Россия,1
2022-05-01 21:00:00,SU 1482,Aeroflot,Красноярск,Россия,4
2022-05-01 21:00:00,SU 1472,Aeroflot,Нижневартовск,Россия,1
2022-05-01 21:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,2
2022-05-01 21:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,15
2022-05-01 21:00:00,SU 1602,Aeroflot,Самара,Россия,1
2022-05-01 21:00:00,SU 1894,Aeroflot,Ош,Кыргызстан,10
2022-05-01 21:00:00,SU 1244,Aeroflot,Оренбург,Россия,14
2022-05-01 21:00:00,SU 1140,Aeroflot,Сочи,Россия,7
2022-05-01 21:00:00,SU 1138,Aeroflot,Сочи,Россия,1
2022-05-01 21:00:00,SU 1110,Aeroflot,Сочи,Россия,2
2022-05-01 21:00:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 21:00:00,SU 1052,Aeroflot,Махачкала,Россия,1
2022-05-01 21:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,2
2022-05-01 21:00:00,SU 1306,Aeroflot,Новосибирск,Россия,9
2022-05-01 21:00:00,JU 659,JAT Airways,Белград,Сербия,3
2022-05-01 21:00:00,N4 567,Nordwind Airlines,Орск,Россия,7
2022-05-01 21:30:00,SU 1306,Aeroflot,Новосибирск,Россия,14
2022-05-01 21:30:00,SU 1562,Aeroflot,Иркутск,Россия,17
2022-05-01 21:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,6
2022-05-01 21:30:00,SU 1512,Aeroflot,Сургут,Россия,6
2022-05-01 21:30:00,SU 1508,Aeroflot,Тюмень,Россия,2
2022-05-01 21:30:00,SU 1482,Aeroflot,Красноярск,Россия,6
2022-05-01 21:30:00,SU 1472,Aeroflot,Нижневартовск,Россия,1
2022-05-01 21:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,4
2022-05-01 21:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,24
2022-05-01 21:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,10
2022-05-01 21:30:00,SU 1894,Aeroflot,Ош,Кыргызстан,13
2022-05-01 21:30:00,SU 1244,Aeroflot,Оренбург,Россия,37
2022-05-01 21:30:00,SU 1140,Aeroflot,Сочи,Россия,8
2022-05-01 21:30:00,SU 1138,Aeroflot,Сочи,Россия,2
2022-05-01 21:30:00,SU 1110,Aeroflot,Сочи,Россия,6
2022-05-01 21:30:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 21:30:00,SU 1052,Aeroflot,Махачкала,Россия,1
2022-05-01 21:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,3
2022-05-01 21:30:00,SU 1602,Aeroflot,Самара,Россия,1
2022-05-01 21:30:00,JU 659,JAT Airways,Белград,Сербия,17
2022-05-01 21:30:00,N4 567,Nordwind Airlines,Орск,Россия,12
2022-05-01 21:30:00,N4 373,Nordwind Airlines,Екатеринбург,Россия,7
2022-05-01 22:00:00,SU 1244,Aeroflot,Оренбург,Россия,52
2022-05-01 22:00:00,SU 1562,Aeroflot,Иркутск,Россия,22
2022-05-01 22:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,10
2022-05-01 22:00:00,SU 1512,Aeroflot,Сургут,Россия,20
2022-05-01 22:00:00,SU 1508,Aeroflot,Тюмень,Россия,5
2022-05-01 22:00:00,SU 1482,Aeroflot,Красноярск,Россия,12
2022-05-01 22:00:00,SU 1472,Aeroflot,Нижневартовск,Россия,2
2022-05-01 22:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,4
2022-05-01 22:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,30
2022-05-01 22:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,17
2022-05-01 22:00:00,SU 1306,Aeroflot,Новосибирск,Россия,16
2022-05-01 22:00:00,SU 1894,Aeroflot,Ош,Кыргызстан,43
2022-05-01 22:00:00,SU 1140,Aeroflot,Сочи,Россия,8
2022-05-01 22:00:00,SU 1138,Aeroflot,Сочи,Россия,2
2022-05-01 22:00:00,SU 1110,Aeroflot,Сочи,Россия,6
2022-05-01 22:00:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 22:00:00,SU 1052,Aeroflot,Махачкала,Россия,1
2022-05-01 22:00:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-05-01 22:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,5
2022-05-01 22:00:00,SU 1602,Aeroflot,Самара,Россия,1
2022-05-01 22:00:00,JU 659,JAT Airways,Белград,Сербия,36
2022-05-01 22:00:00,5N 237,Nordavia,Новосибирск,Россия,18
2022-05-01 22:00:00,N4 567,Nordwind Airlines,Орск,Россия,45
2022-05-01 22:00:00,N4 373,Nordwind Airlines,Екатеринбург,Россия,13
2022-05-01 22:30:00,SU 1246,Aeroflot,Оренбург,Россия,1
2022-05-01 22:30:00,SU 1602,Aeroflot,Самара,Россия,1
2022-05-01 22:30:00,SU 1562,Aeroflot,Иркутск,Россия,31
2022-05-01 22:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,17
2022-05-01 22:30:00,SU 1512,Aeroflot,Сургут,Россия,29
2022-05-01 22:30:00,SU 1508,Aeroflot,Тюмень,Россия,10
2022-05-01 22:30:00,SU 1482,Aeroflot,Красноярск,Россия,16
2022-05-01 22:30:00,SU 1472,Aeroflot,Нижневартовск,Россия,3
2022-05-01 22:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,5
2022-05-01 22:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,55
2022-05-01 22:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,37
2022-05-01 22:30:00,SU 1306,Aeroflot,Новосибирск,Россия,24
2022-05-01 22:30:00,SU 1894,Aeroflot,Ош,Кыргызстан,72
2022-05-01 22:30:00,SU 1244,Aeroflot,Оренбург,Россия,72
2022-05-01 22:30:00,SU 1140,Aeroflot,Сочи,Россия,8
2022-05-01 22:30:00,SU 1138,Aeroflot,Сочи,Россия,2
2022-05-01 22:30:00,SU 1110,Aeroflot,Сочи,Россия,8
2022-05-01 22:30:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 22:30:00,SU 1052,Aeroflot,Махачкала,Россия,1
2022-05-01 22:30:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-05-01 22:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,9
2022-05-01 22:30:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-05-01 22:30:00,JU 659,JAT Airways,Белград,Сербия,71
2022-05-01 22:30:00,5N 237,Nordavia,Новосибирск,Россия,54
2022-05-01 22:30:00,N4 567,Nordwind Airlines,Орск,Россия,79
2022-05-01 22:30:00,N4 373,Nordwind Airlines,Екатеринбург,Россия,24
2022-05-01 23:00:00,SU 1246,Aeroflot,Оренбург,Россия,1
2022-05-01 23:00:00,SU 1602,Aeroflot,Самара,Россия,2
2022-05-01 23:00:00,SU 1562,Aeroflot,Иркутск,Россия,39
2022-05-01 23:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,19
2022-05-01 23:00:00,SU 1512,Aeroflot,Сургут,Россия,33
2022-05-01 23:00:00,SU 1508,Aeroflot,Тюмень,Россия,20
2022-05-01 23:00:00,SU 1482,Aeroflot,Красноярск,Россия,25
2022-05-01 23:00:00,SU 1472,Aeroflot,Нижневартовск,Россия,5
2022-05-01 23:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,12
2022-05-01 23:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,83
2022-05-01 23:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,52
2022-05-01 23:00:00,SU 1306,Aeroflot,Новосибирск,Россия,67
2022-05-01 23:00:00,SU 1268,Aeroflot,Казань,Россия,1
2022-05-01 23:00:00,SU 1894,Aeroflot,Ош,Кыргызстан,95
2022-05-01 23:00:00,SU 1244,Aeroflot,Оренбург,Россия,101
2022-05-01 23:00:00,SU 1140,Aeroflot,Сочи,Россия,8
2022-05-01 23:00:00,SU 1138,Aeroflot,Сочи,Россия,2
2022-05-01 23:00:00,SU 1110,Aeroflot,Сочи,Россия,9
2022-05-01 23:00:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 23:00:00,SU 1052,Aeroflot,Махачкала,Россия,1
2022-05-01 23:00:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-05-01 23:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,19
2022-05-01 23:00:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-05-01 23:00:00,JU 659,JAT Airways,Белград,Сербия,115
2022-05-01 23:00:00,5N 237,Nordavia,Новосибирск,Россия,118
2022-05-01 23:00:00,N4 567,Nordwind Airlines,Орск,Россия,127
2022-05-01 23:00:00,N4 373,Nordwind Airlines,Екатеринбург,Россия,57
2022-05-01 23:00:00,FV 5507,Rossiya,Сочи,Россия,9
2022-05-01 23:30:00,SU 1246,Aeroflot,Оренбург,Россия,1
2022-05-01 23:30:00,SU 1602,Aeroflot,Самара,Россия,3
2022-05-01 23:30:00,SU 1562,Aeroflot,Иркутск,Россия,66
2022-05-01 23:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,29
2022-05-01 23:30:00,SU 1512,Aeroflot,Сургут,Россия,40
2022-05-01 23:30:00,SU 1508,Aeroflot,Тюмень,Россия,52
2022-05-01 23:30:00,SU 1482,Aeroflot,Красноярск,Россия,56
2022-05-01 23:30:00,SU 1472,Aeroflot,Нижневартовск,Россия,6
2022-05-01 23:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,20
2022-05-01 23:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,115
2022-05-01 23:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,66
2022-05-01 23:30:00,SU 1306,Aeroflot,Новосибирск,Россия,105
2022-05-01 23:30:00,SU 1268,Aeroflot,Казань,Россия,1
2022-05-01 23:30:00,SU 1894,Aeroflot,Ош,Кыргызстан,124
2022-05-01 23:30:00,SU 1244,Aeroflot,Оренбург,Россия,131
2022-05-01 23:30:00,SU 1140,Aeroflot,Сочи,Россия,8
2022-05-01 23:30:00,SU 1138,Aeroflot,Сочи,Россия,4
2022-05-01 23:30:00,SU 1110,Aeroflot,Сочи,Россия,10
2022-05-01 23:30:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-01 23:30:00,SU 1052,Aeroflot,Махачкала,Россия,1
2022-05-01 23:30:00,SU 1000,Aeroflot,Калининград,Россия,1
2022-05-01 23:30:00,SU 046,Aeroflot,Санкт-Петербург,Россия,47
2022-05-01 23:30:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-05-01 23:30:00,JU 659,JAT Airways,Белград,Сербия,142
2022-05-01 23:30:00,5N 237,Nordavia,Новосибирск,Россия,158
2022-05-01 23:30:00,N4 567,Nordwind Airlines,Орск,Россия,163
2022-05-01 23:30:00,N4 373,Nordwind Airlines,Екатеринбург,Россия,97
2022-05-01 23:30:00,FV 5507,Rossiya,Сочи,Россия,26
2022-05-02 00:00:00,SU 1268,Aeroflot,Казань,Россия,1
2022-05-02 00:00:00,SU 1730,Aeroflot,Петропавловск-Кмч.,Россия,1
2022-05-02 00:00:00,SU 1602,Aeroflot,Самара,Россия,5
2022-05-02 00:00:00,SU 1562,Aeroflot,Иркутск,Россия,96
2022-05-02 00:00:00,SU 1522,Aeroflot,Новый Уренгой,Россия,36
2022-05-02 00:00:00,SU 1512,Aeroflot,Сургут,Россия,51
2022-05-02 00:00:00,SU 1508,Aeroflot,Тюмень,Россия,84
2022-05-02 00:00:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-05-02 00:00:00,SU 1482,Aeroflot,Красноярск,Россия,80
2022-05-02 00:00:00,SU 1472,Aeroflot,Нижневартовск,Россия,10
2022-05-02 00:00:00,SU 1436,Aeroflot,Екатеринбург,Россия,43
2022-05-02 00:00:00,SU 1428,Aeroflot,Магнитогорск,Россия,136
2022-05-02 00:00:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,85
2022-05-02 00:00:00,SU 1306,Aeroflot,Новосибирск,Россия,134
2022-05-02 00:00:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-05-02 00:00:00,SU 1894,Aeroflot,Ош,Кыргызстан,144
2022-05-02 00:00:00,SU 1244,Aeroflot,Оренбург,Россия,138
2022-05-02 00:00:00,SU 1230,Aeroflot,Уфа,Россия,2
2022-05-02 00:00:00,SU 1140,Aeroflot,Сочи,Россия,7
2022-05-02 00:00:00,SU 1138,Aeroflot,Сочи,Россия,6
2022-05-02 00:00:00,SU 1110,Aeroflot,Сочи,Россия,20
2022-05-02 00:00:00,SU 1078,Aeroflot,Магас,Россия,1
2022-05-02 00:00:00,SU 1052,Aeroflot,Махачкала,Россия,1
2022-05-02 00:00:00,SU 1000,Aeroflot,Калининград,Россия,2
2022-05-02 00:00:00,SU 046,Aeroflot,Санкт-Петербург,Россия,82
2022-05-02 00:00:00,SU 1246,Aeroflot,Оренбург,Россия,1
2022-05-02 00:00:00,JU 659,JAT Airways,Белград,Сербия,143
2022-05-02 00:00:00,5N 237,Nordavia,Новосибирск,Россия,172
2022-05-02 00:00:00,N4 567,Nordwind Airlines,Орск,Россия,171
2022-05-02 00:00:00,N4 373,Nordwind Airlines,Екатеринбург,Россия,127
2022-05-02 00:00:00,FV 5507,Rossiya,Сочи,Россия,45
2022-05-02 00:30:00,SU 1382,Aeroflot,Ханты Мансийск,Россия,85
2022-05-02 00:30:00,SU 1730,Aeroflot,Петропавловск-Кмч.,Россия,1
2022-05-02 00:30:00,SU 1602,Aeroflot,Самара,Россия,5
2022-05-02 00:30:00,SU 1562,Aeroflot,Иркутск,Россия,96
2022-05-02 00:30:00,SU 1522,Aeroflot,Новый Уренгой,Россия,36
2022-05-02 00:30:00,SU 1512,Aeroflot,Сургут,Россия,51
2022-05-02 00:30:00,SU 1508,Aeroflot,Тюмень,Россия,84
2022-05-02 00:30:00,SU 1498,Aeroflot,Грозный,Россия,4
2022-05-02 00:30:00,SU 1482,Aeroflot,Красноярск,Россия,80
2022-05-02 00:30:00,SU 1472,Aeroflot,Нижневартовск,Россия,10
2022-05-02 00:30:00,SU 1436,Aeroflot,Екатеринбург,Россия,43
2022-05-02 00:30:00,SU 1428,Aeroflot,Магнитогорск,Россия,136
2022-05-02 00:30:00,SU 1886,Aeroflot,Бишкек,Кыргызстан,1
2022-05-02 00:30:00,SU 1894,Aeroflot,Ош,Кыргызстан,144
2022-05-02 00:30:00,SU 1268,Aeroflot,Казань,Россия,1
2022-05-02 00:30:00,SU 1246,Aeroflot,Оренбург,Россия,1
2022-05-02 00:30:00,SU 1230,Aeroflot,Уфа,Россия,2
2022-05-02 00:30:00,SU 1140,Aeroflot,Сочи,Россия,7
2022-05-02 00:30:00,SU 1138,Aeroflot,Сочи,Россия,6
2022-05-02 00:30:00,SU 1110,Aeroflot,Сочи,Россия,28
